artist,track_name,duration_ms,danceability,energy
WizKid & Justin Bieber & Tems,Essence,30902,0.6629033919324687,0.12704220073782346
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,55765,0.5666180048914159,0.5183669570800211
Coldplay & BTS,My Universe,62973,0.709976867835144,0.730535663055417
24kGoldn & Iann Dior,Mood,6586,0.5413749493533707,0.7288088652007689
Morgan Wallen,Last Night,193823,0.8194095127305164,0.8052012479432452
AJR,Bang!,229322,0.25041750328217416,0.7010151111891407
Lewis Capaldi,Before You Go,110908,0.4069288192779946,0.3111582034215511
Pop Smoke & Lil Baby & DaBaby,For The Night,203674,0.7504651612751979,0.338979626616684
Ed Sheeran,Eyes Closed,84104,0.9731464952839961,0.6897314710719332
Andy Williams,It's The Most Wonderful Time Of The Year,279671,0.6133147933806687,0.4215814692662747
Jordan Davis & Luke Bryan,Buy Dirt,43528,0.7546757864128384,0.5048701961934752
Drake,Toosie Slide,149822,0.8301424239801973,0.9472929050654529
The Ronettes,Sleigh Ride,77492,0.525668361273469,0.16772504406469702
Doja Cat,Woman,78230,0.7453965572879586,0.41107641438716136
SAINt JHN,Roses (Imanbek Remix),133491,0.2754471383252176,0.7591573926806174
Mariah Carey,All I Want For Christmas Is You,14054,0.7180389704427588,0.5033661692882789
Miley Cyrus,Flowers,158942,0.6098011407354016,0.506648039907407
24kGoldn & Iann Dior,Mood,2526,0.4794426463423379,0.6128347825610136
Kenya Grace,Strangers,27180,0.9138314641091998,0.9488550873982715
Drake & 21 Savage & Project Pat,Knife Talk,2542,0.6200216036708107,0.30971492940981016
Rema & Selena Gomez,Calm Down,80233,0.8853303401976327,0.5601778205498902
Rosa Linn,Snap,209442,0.8104074249229901,0.4677145104849346
Lil Nas & Jack Harlow,Industry Baby,238542,0.2673230731175015,0.6904548488898397
Beyonce,Cuff It,39250,0.8033802174892816,0.5429487576086911
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,268992,0.369377038658684,0.028790610568438346
Powfu & Beabadoobee,Death Bed,193570,0.9646124038397257,0.3919164072926201
Ava Max,Kings & Queens,108948,0.7536311182149582,0.5130777621817115
Beyonce,Cuff It,113189,0.2153845657159451,0.5229785848843829
Ed Sheeran,Bad Habits,271930,0.7415065410108943,0.20564765052332734
Rema,Calm Down,68614,0.3210262362138714,0.6004277608102074
Billie Eilish,everything i wanted,195002,0.7787117085373361,0.3591698092825999
Luke Combs,Forever After All,130656,0.9900535549012681,0.2933149972513307
Doja Cat,Paint The Town Red,175539,0.7086105480797391,0.02349641143898984
Kodak Black,Super Gremlin,178606,0.9088421542121383,0.10874246322668435
Nat King Cole,The Christmas Song (Merry Christmas To You),131798,0.9427008575373839,0.7169050807743821
Pop Smoke & Lil Baby & DaBaby,For The Night,6183,0.22584251498099783,0.6289486334710704
Cardi B & Megan Thee Stallion,WAP,8794,0.09111988852557518,0.041762947620859525
David Guetta & Bebe Rexha,I'm Good (Blue),74696,0.22060469048376596,0.23153256952152657
Drake & 21 Savage,Rich Flex,157615,0.4451811743970764,0.9466285666415687
Lil Nas X,Montero (Call Me By Your Name),32914,0.7507200288200493,0.8229226713152653
Lewis Capaldi,Someone You Loved,229100,0.9867783366861648,0.8382690365059141
Lost Frequencies & Calum Scott,Where Are You Now,75003,0.6080697056184127,0.11913766407041648
Kelly Clarkson,Underneath The Tree,264582,0.5609262622900113,0.9116079895600665
Rosa Linn,Snap,98428,0.7513399286515803,0.0600144004647678
Doja Cat & The Weeknd,You Right,4198,0.5732700600151588,0.6601926124800905
Em Beihold,Numb Little Bug,31564,0.2768907761042634,0.050493119921532825
Beyonce,Break My Soul,290433,0.551445401350016,0.04347547681516761
The Weeknd,Take My Breath,122343,0.9863844891883178,0.41307739833976875
Justin Bieber & Quavo,Intentions,138265,0.9530848711955949,0.8727228329008642
Tate McRae,You Broke Me First,179637,0.31963306154279947,0.8147005722413901
Kodak Black,Super Gremlin,94806,0.9845589129472396,0.16495682825630165
Sam Smith & Kim Petras,Unholy,204183,0.12897990628267908,0.06757149672622731
Michael Buble,It's Beginning To Look A Lot Like Christmas,133363,0.09823890875138186,0.0054668571919792575
Tate McRae,Greedy,255841,0.3710236356316928,0.1811126589448735
Future & Drake & Tems,WAIT FOR U,140771,0.02839496512200701,0.5824065799913852
Drake & Future & Young Thug,Way 2 Sexy,141861,0.8283582943071336,0.14940680021217556
Lewis Capaldi,Before You Go,142343,0.8873780668819965,0.7152013447548332
Tate McRae,She's All I Wanna Be,189416,0.9968529642159881,0.02104144129052088
Mariah Carey,All I Want For Christmas Is You,164991,0.33479794871766044,0.9349969841826667
Raye & 070 Shake,Escapism,90638,0.5205331663176586,0.5908666801382114
Harry Styles,Adore You,159952,0.9192681291934058,0.4290808799642424
Lost Frequencies & Calum Scott,Where Are You Now,18342,0.8978035467291012,0.7912170093945263
Morgan Wallen,Sand In My Boots,41890,0.24347837445818554,0.21489777085292228
DJ Ti.sto & Ava Max,The Motto,187105,0.5263273495181122,0.4215186920058319
Masked Wolf,Astronaut In The Ocean,110048,0.8832189792469793,0.7073120859465752
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,116602,0.32735234254957113,0.3199929887985208
BTS,Butter,101944,0.33608750945861576,0.9180812167142869
Roddy Ricch,The Box,81415,0.6800164098933182,0.7509083179490329
Libianca,People,220740,0.837427059314498,0.40417955646758885
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,53786,0.1426715282297425,0.519959412460736
Bad Bunny,Titi me pregunto,253026,0.4791760633547496,0.35913298342265654
Tate McRae,Greedy,253985,0.2638823368476887,0.1487868129956671
Lil Uzi Vert,Just Wanna Rock,154567,0.009196062550828388,0.5284833179921296
Ariana Grande,Santa Tell Me,223911,0.6880628244817513,0.8380371739244938
Gunna,Fukumean,162726,0.15363668682594434,0.5906627580745218
Drake & Lil Durk,Laugh Now Cry Later,120920,0.9237562736760826,0.685835083070283
Post Malone,Circles,199640,0.37880440392629877,0.029551015213390874
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),85598,0.7560352859558414,0.06452149840424592
Drake & Lil Durk,Laugh Now Cry Later,135638,0.3053997120361325,0.3119791708858193
Tate McRae,You Broke Me First,103905,0.26358284822613964,0.6080408215176469
Billie Eilish,Bad Guy,31693,0.11384156571403259,0.8722353783064533
Topic & A7S,Breaking Me,270220,0.5891398685263851,0.5751016162041898
Mariah Carey,All I Want For Christmas Is You,227950,0.04128160343704612,0.13168912779386377
Dua Lipa,Don't Start Now,33758,0.042026709625501035,0.5756832039676467
Kane Brown With Katelyn Brown,Thank God,289963,0.6897187121305287,0.280360842425044
Toosii,Favorite Song,20410,0.3106815263929986,0.3799623576825606
Justin Bieber & Quavo,Intentions,61169,0.18750697218265755,0.7643651949800464
Doja Cat,Vegas,286673,0.09027941993059907,0.24892022138140946
Justin Bieber & Chance The Rapper,Holy,293105,0.13620839929889828,0.44498876700842593
Fifty Fifty,Cupid,285074,0.05009112984469877,0.6950713854549787
Doja Cat & SZA,Kiss Me More,154542,0.7431223811253368,0.97686508245354
Post Malone,Circles,94426,0.8611110614219937,0.5325216247194667
Pop Smoke,What You Know Bout Love,94052,0.5990123134846851,0.9562194906311083
Harry Styles,Adore You,44456,0.8351955403090702,0.1348029432005493
Trevor Daniel,Falling,21889,0.26870931676183585,0.27667457836508424
Bad Bunny,Titi me pregunto,195674,0.6308279226010173,0.6459616940842938
Lil Durk & J Cole,All My Life,213368,0.015924130646635448,0.8200947172626364
Gunna,Fukumean,169533,0.38112612333745977,0.7889819790042694
Dove Cameron,Boyfriend,225193,0.3716290927423438,0.31518894159861677
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,279266,0.5271184451132226,0.0871157741469144
Glass Animals,Heat Waves,111424,0.26392846645697254,0.017042495259208645
The Kid LAROI & Justin Bieber,Stay,134698,0.6959585603383046,0.9753050947445379
The Killers,Mr Brightside,248591,0.6847601261650342,0.34781967839888217
Stephen Sanchez,Until I Found You,158847,0.9971300014604803,0.5691936623621566
24kGoldn & Iann Dior,Mood,2195,0.39141639271634343,0.7911803012448204
The Weeknd & Ariana Grande,Die For You,51872,0.6795866407169784,0.03867693278234152
CJ,Whoopty,32918,0.5823358006715372,0.08503268740041547
OneRepublic,I Ain't Worried,133100,0.3661821116603997,0.8903329720904148
Zach Bryan,Something In The Orange,58153,0.21958918256623638,0.4875863407396912
Zach Bryan,Something In The Orange,236037,0.1148380043281072,0.4047840486735229
Apache 207,Roller,264959,0.2301880070386998,0.7378853507145099
Oliver Tree & Robin Schulz,Miss You,30539,0.0061199584358540005,0.4727510672393903
Beyonce,Break My Soul,116472,0.8049263242448883,0.8010836396421299
Coldplay & BTS,My Universe,236961,0.9667654909656332,0.5867718407896785
SAINt JHN,Roses,267003,0.3207634663109308,0.08383708361507758
Sam Smith & Kim Petras,Unholy,191429,0.6934105129536527,0.5258270112288185
DJ Ti.sto & Ava Max,The Motto,123997,0.6319647531319619,0.13128119416683892
Wham!,Last Christmas,129382,0.32633303958031534,0.8213653842863179
Surf Mesa & Emilee,ILY (I Love You Baby),8719,0.12177407047865729,0.21068272387212195
Maren Morris,The Bones,215848,0.03932148331413998,0.4506690439866544
Doja Cat,Paint The Town Red,227691,0.21753146418864566,0.34123616723932715
Billie Eilish,Bad Guy,213413,0.20490155089491058,0.10342279611677274
Luke Combs,Forever After All,129714,0.7932043321798924,0.12251645885193363
Dua Lipa & DaBaby,Levitating,281589,0.526360557981592,0.6870357848570917
Maneskin,Beggin',267985,0.9726805946771622,0.44919532663360495
Cole Swindell,She Had Me At Heads Carolina,83170,0.31444965677472425,0.9086280020573811
Billie Eilish,Happier Than Ever,129790,0.42469368310296085,0.6560506250065506
Gayle,abcdefu,121570,0.18858554547354955,0.21018799294475654
Ed Sheeran,Bad Habits,225586,0.3570598800530308,0.5717098876351595
Gabby Barrett & Charlie Puth,I Hope,231637,0.20104558765240232,0.8993656378486601
Powfu & Beabadoobee,Death Bed,181631,0.350950714787166,0.5400313741239605
Saweetie & Doja Cat,Best Friend,261427,0.014003887062018383,0.105295699762878
Dove Cameron,Boyfriend,94376,0.1420782269676052,0.14558298738188713
24kGoldn & Iann Dior,Mood,112562,0.8812237198783297,0.1774781806278357
Roddy Ricch,The Box,60752,0.9210138463925438,0.24202322252495811
Lil Nas X,Montero (Call Me By Your Name),199984,0.99923602289617,0.5804460276615288
Post Malone,Circles,69578,0.9422944240055862,0.38626572656991565
Miley Cyrus,Midnight Sky,232279,0.48382505707302104,0.01840834505679556
Drake & Future & Young Thug,Way 2 Sexy,279921,0.059862293943894085,0.9833990020184747
Doja Cat & The Weeknd,You Right,145903,0.345879148053149,0.21549717952626823
Cardi B & Megan Thee Stallion,WAP,160075,0.2380162401190109,0.9127190748966908
The Kid LAROI & Justin Bieber,Stay,221638,0.5021760045650834,0.7955548003244437
Apache 207,Roller,98113,0.23426271641390073,0.0995859176298921
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,161241,0.16044362246991062,0.2197035940178752
Oliver Tree & Robin Schulz,Miss You,53732,0.7142860470880376,0.4403213231319413
The Killers,Mr Brightside,171395,0.18561341339085868,0.08696722899869502
Bad Bunny,Titi me pregunto,189998,0.29666015269682156,0.27533983287983643
Eslabon Armado & Peso Pluma,Ella Baila Sola,233012,0.9688362958667572,0.941128243175066
Stephen Sanchez,Until I Found You,131346,0.8897454883325271,0.7097406743053816
Post Malone,Chemical,187334,0.6667869282639087,0.6721231307681668
Drake & Lil Durk,Laugh Now Cry Later,257820,0.9066102829791711,0.9428549429669558
OneRepublic,I Ain't Worried,272378,0.9971726801787758,0.30698239800533156
Miley Cyrus,Flowers,129100,0.07919211464837428,0.5438146477260772
Ed Sheeran,Bad Habits,229672,0.05750210163807057,0.10694318171813388
Taylor Swift,Cruel Summer,118325,0.7076374154766235,0.17038834832429817
Cole Swindell,She Had Me At Heads Carolina,72779,0.9856117705082702,0.7550747737979864
Maneskin,Beggin',47957,0.935588335748784,0.8649724936434139
Taylor Swift,Anti-Hero,169990,0.5119261814780605,0.23442292934749742
Tom Odell,Another Love,104009,0.9305549574804289,0.633004676056867
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),246477,0.4465846692514698,0.5128408700121674
Chris Brown,Under The Influence,261690,0.8386747794086284,0.951489191911752
Billie Eilish,Therefore I Am,76486,0.14125947851592668,0.7245937788251484
Saweetie & Doja Cat,Best Friend,183095,0.11997828349917983,0.19221732203191766
SAINt JHN,Roses (Imanbek Remix),34552,0.8336997167676022,0.9677372396528491
SZA,Kill Bill,224099,0.35426720730125427,0.7697909806754363
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,243493,0.44344743446139323,0.7475009395336505
Doja Cat,Need To Know,162745,0.038494069779528184,0.027540003018354797
Jack Harlow,First Class,282973,0.5078763768507955,0.5485183868877193
Rema & Selena Gomez,Calm Down,118018,0.06432440549471885,0.6092664820515051
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,166132,0.39801519650400785,0.23345706998610571
Dove Cameron,Boyfriend,255059,0.48242532635429436,0.3434656625797322
Olivia Rodrigo,Vampire,35200,0.34566195934182653,0.8819523230060693
Lil Nas X,Montero (Call Me By Your Name),236646,0.15657444058286563,0.7446927536988457
Beyonce,Cuff It,176088,0.646302710208254,0.9757127363675973
Billie Eilish,What Was I Made For?,25619,0.7479164284945867,0.2365436248335816
SAINt JHN,Roses,166579,0.7019231609491021,0.8078385870385723
Imagine Dragons & JID,Enemy,278204,0.893716531417662,0.9552037323584065
Lost Frequencies & Calum Scott,Where Are You Now,207954,0.5126560080654301,0.8159503717292066
Elton John & Dua Lipa,Cold Heart,237612,0.29162668048237395,0.964172361940739
Tom Odell,Another Love,73594,0.6180413685691586,0.7078893840988482
Libianca,People,153441,0.12367556634822874,0.8502521549601469
Apache 207,Roller,170754,0.5127185636112723,0.5207174744696601
Olivia Rodrigo,Traitor,230560,0.8631355619106381,0.7281168397273529
Maroon 5,Memories,87695,0.8291582777706495,0.6913916628939423
Polo G,Rapstar,211221,0.6701239861109326,0.26204247595451213
Post Malone,Circles,103857,0.8362598372674921,0.8881454767395051
Maneskin,Beggin',255932,0.7477381921333061,0.05229811789641159
Taylor Swift,Lavender Haze,265309,0.6999243859196081,0.552589568728097
Jordan Davis & Luke Bryan,Buy Dirt,118364,0.1431779731261228,0.023420485502907873
Kane Brown With Katelyn Brown,Thank God,61336,0.27398965308630385,0.2984218824294206
Roddy Ricch,The Box,203503,0.05185404975871555,0.05818126892245923
Roddy Ricch,The Box,172898,0.505765176292486,0.5668251671406517
The Ronettes,Sleigh Ride,102849,0.023181995564498514,0.04707879232017731
Rosa Linn,Snap,110588,0.9386241004507146,0.5488954988175623
The Weeknd & Ariana Grande,Die For You,278841,0.8424493287246723,0.464273295651922
Doja Cat,Vegas,242274,0.21501960382229568,0.6566389583972283
The Ronettes,Sleigh Ride,291427,0.45632651027235316,0.7654161643750268
Walker Hayes,Fancy Like,102920,0.8349966150303129,0.905670790022048
Elton John & Dua Lipa,Cold Heart,274657,0.9733418658982823,0.8314826740921656
Bad Bunny & Chencho Corleone,Me porto bonito,20016,0.06115069648375171,0.8002571653111293
Lewis Capaldi,Someone You Loved,57414,0.880693394701941,0.1709526545821093
Farruko,Pepas,198644,0.5182811780439007,0.5170567951144517
Dua Lipa & DaBaby,Levitating,270580,0.49040277541505484,0.6407431475949631
Polo G,Rapstar,26834,0.29854427722051724,0.15888280946274003
Luke Combs,Forever After All,16551,0.888487168966699,0.5128229788622732
CJ,Whoopty,158331,0.17321925989504194,0.891817960422197
Justin Bieber & Quavo,Intentions,29532,0.5642760066614774,0.5322135392933901
Olivia Rodrigo,Good 4 U,265523,0.6507432109638605,0.10397757605717795
Doja Cat,Paint The Town Red,14,0.30185933576568647,0.6611045180191835
Lil Nas X,Montero (Call Me By Your Name),23172,0.20958231515651826,0.02862520233403032
Lewis Capaldi,Before You Go,165092,0.005406520444725338,0.4951053483228903
Fifty Fifty,Cupid,62091,0.5815272682548922,0.7111482309660673
David Kushner,Daylight,119909,0.34540435811227665,0.6122158314599895
Doja Cat & SZA,Kiss Me More,126482,0.3824082020079068,0.3762678684986409
Oliver Tree & Robin Schulz,Miss You,103789,0.3103813219206747,0.306065806426256
Drake & Lil Durk,Laugh Now Cry Later,236937,0.02674810206680389,0.10935333824389581
Morgan Wallen,Last Night,29601,0.2872353916606899,0.03468534322439498
Coi Leray,Players,131048,0.809392354165829,0.9221108652049853
Mariah Carey,All I Want For Christmas Is You,167194,0.9204471682792464,0.36859781115251
Billie Eilish,everything i wanted,144973,0.7931463998912028,0.7593734788320728
SZA,Kill Bill,97607,0.9204168277078286,0.29592192626740954
Nat King Cole,The Christmas Song (Merry Christmas To You),222158,0.5521687244296783,0.32429744546538797
Morgan Wallen,You Proof,201968,0.2109359436332784,0.6403727373849439
Olivia Rodrigo,Vampire,212147,0.6664479839463862,0.8110636513748476
Ava Max,Kings & Queens,128845,0.10480104280811187,0.7753213291187838
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,123878,0.3261146644419698,0.14746306906025475
Lil Tjay & 6LACK,Calling My Phone,288225,0.5965488562402268,0.8580533978266802
Joji,Glimpse Of Us,164251,0.7720444288221208,0.736276479504804
Internet Money & Gunna & Don Toliver & NAV,Lemonade,76073,0.05433146578628634,0.6628476812465776
Post Malone & The Weeknd,One Right Now,106539,0.9091573130998938,0.4576216902699449
Luke Combs,Fast Car,206458,0.6910191086945288,0.6692567484262139
DJ Ti.sto,The Business,235423,0.6948962204998362,0.15716359913752165
Saweetie & Doja Cat,Best Friend,218267,0.17660817852533184,0.9232948443202967
Tate McRae,Greedy,149892,0.5786434854738698,0.7592858346626304
SAINt JHN,Roses,267885,0.9473923651587803,0.7069277495439846
Olivia Rodrigo,Traitor,290633,0.8201017785960959,0.3437849990184728
Pop Smoke & Lil Baby & DaBaby,For The Night,161357,0.9033234053786554,0.5258394936390955
Shouse,Love Tonight,25431,0.1365187839374432,0.7874590224173751
The Weeknd & Ariana Grande,Die For You,135403,0.5575339534915577,0.12985970324067964
Maren Morris,The Bones,84636,0.5951417036863669,0.5765298197093705
Libianca,People,252507,0.11813239012568177,0.8985666430191785
Beyonce,Break My Soul,8610,0.03176431791511347,0.7419288728420718
Doja Cat & Nicki Minaj,Say So,118110,0.843454675735019,0.13495738252073064
Jelly Roll,Need A Favor,242593,0.6873278191966531,0.6829033382466659
Justin Bieber,Ghost,112943,0.9832410716869601,0.3815174770749964
Doja Cat & SZA,Kiss Me More,19116,0.5619049678490968,0.8103300885060201
Ed Sheeran,Eyes Closed,16434,0.7626862493092648,0.6015790173414447
Olivia Rodrigo,Traitor,221065,0.3913995319117568,0.6965968854138385
Surf Mesa & Emilee,ILY (I Love You Baby),145499,0.13179836082352636,0.6113759893996192
Michael Buble,It's Beginning To Look A Lot Like Christmas,100917,0.7970208396662735,0.7277999529927737
Post Malone,Chemical,216040,0.7006512400768874,0.47539259576559545
Toosii,Favorite Song,31135,0.3482988656868897,0.7852921516403712
The Weeknd & Ariana Grande,Die For You,290548,0.6586887401124898,0.156235892799095
SZA,Kill Bill,175285,0.49758581289864035,0.5302040378962254
Pop Smoke & Lil Baby & DaBaby,For The Night,155099,0.531309898981889,0.050960784072607956
Lady Gaga & Ariana Grande,Rain On Me,131382,0.9914456813765181,0.6838959783131128
DaBaby & Roddy Ricch,Rockstar,198943,0.2545281883092967,0.6409698799887842
Post Malone & The Weeknd,One Right Now,52806,0.46872284219271676,0.12337951433558625
Ed Sheeran,Eyes Closed,193527,0.4314548033033039,0.055968541850522135
David Kushner,Daylight,267176,0.20469353406576407,0.45200470079276545
Sam Smith & Kim Petras,Unholy,9687,0.7340132440366945,0.1893603377206441
Jack Harlow,First Class,173278,0.30744889833654665,0.9855262729926847
Bailey Zimmerman,Rock And A Hard Place,187583,0.15677634261847184,0.8420401835299949
Eslabon Armado & Peso Pluma,Ella Baila Sola,146206,0.7938122781706017,0.39538327251191063
Bad Bunny & Chencho Corleone,Me porto bonito,9132,0.960958436779991,0.9195430383158093
Lil Durk & J Cole,All My Life,165632,0.22549466840840326,0.3672980096838937
Beyonce,Break My Soul,33948,0.2837420559055088,0.24185029167699545
Gayle,abcdefu,133498,0.5026559245643956,0.9043749197429191
Latto,Big Energy,266626,0.12830384583848742,0.6559714086988756
Billie Eilish,everything i wanted,69568,0.6903136819739739,0.03630990552519042
Shouse,Love Tonight,35089,0.4841797990094605,0.474484298176178
Shouse,Love Tonight,23722,0.5537688667860472,0.9061284376326986
Pop Smoke & Lil Baby & DaBaby,For The Night,125074,0.39107893976812047,0.7758802942197761
Ava Max,Kings & Queens,18198,0.24880729222904974,0.510974285640709
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,88789,0.3497299375420577,0.8700825461769108
Arizona Zervas,Roxanne,281124,0.43401847705865526,0.443371216589449
Post Malone,Circles,93322,0.7296673610841437,0.27500115592955476
Lady Gaga & Ariana Grande,Rain On Me,17432,0.6202230607779978,0.33433993775714155
Post Malone,Circles,451,0.9368707513128132,0.9097989716265114
Trevor Daniel,Falling,135910,0.4211360734329259,0.9704351543426829
Camila Cabello & Ed Sheeran,Bam Bam,126489,0.0948026503156626,0.25616221340843137
JVKE,golden hour,112152,0.5847069888992592,0.6533112919794937
WizKid & Justin Bieber & Tems,Essence,237338,0.784386985325041,0.1153296187489331
Michael Buble,It's Beginning To Look A Lot Like Christmas,256358,0.6827291506878245,0.9144128171359909
Luke Combs,Fast Car,93907,0.8911367276514011,0.698545931125667
The Ronettes,Sleigh Ride,294818,0.9719606434075821,0.8567077693849499
Mariah Carey,All I Want For Christmas Is You,207882,0.20606263082149057,0.34284683110666603
Drake & 21 Savage & Project Pat,Knife Talk,52051,0.06945483752675963,0.6797283747205313
David Guetta & Bebe Rexha,I'm Good (Blue),284098,0.8338988887244188,0.12372236416265003
Oliver Tree & Robin Schulz,Miss You,52954,0.4130878501683184,0.08217076906355592
The Weeknd & Ariana Grande,Die For You,208735,0.14254026969871902,0.7398173222926127
Nicki Minaj,Super Freaky Girl,190665,0.9131257342325342,0.5032332019213342
Dua Lipa,Dance The Night,229934,0.8208706427442495,0.03099975287601131
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,239264,0.5012032570430526,0.01343609124079681
Beyonce,Cuff It,233804,0.7361936750566774,0.09541291009098973
Olivia Rodrigo,Drivers License,291910,0.6271992993511172,0.3199005527828298
Imagine Dragons & JID,Enemy,100346,0.1799011061093393,0.5846582613067616
Beyonce,Break My Soul,42152,0.7428331314330979,0.8139399359745371
Toosii,Favorite Song,83702,0.8370771915422238,0.8437137439495053
DJ Ti.sto & Ava Max,The Motto,169308,0.43622897826150087,0.10694461847406966
Chris Brown & Young Thug,Go Crazy,215598,0.0610585410156993,0.3474465279272745
Zach Bryan & Kacey Musgraves,I Remember Everything,153295,0.3471464477068741,0.11700355155515396
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,94467,0.13271037716163603,0.2581228235205113
BTS,Butter,273297,0.4670671067311235,0.10940301786028672
Meghan Trainor,Made You Look,54526,0.876885828018647,0.2754197783968212
Pop Smoke,What You Know Bout Love,108449,0.8967136271531256,0.7590775596897064
Taylor Swift,Cruel Summer,217047,0.28077999302010204,0.9910207930733466
BTS,Butter,118791,0.643079241507175,0.8650906743702869
Masked Wolf,Astronaut In The Ocean,1997,0.6091560349593086,0.5328507522499373
Joel Corry & MNEK,Head & Heart,44727,0.019631866574264856,0.1724041819484624
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,221856,0.4554294613430603,0.42072762226265215
Harry Styles,Adore You,245939,0.7094462822184827,0.3326294994773602
Gayle,abcdefu,7639,0.7918766993907721,0.4897801978785593
Rema,Calm Down,297413,0.7788044377834555,0.1665153460063986
Kelly Clarkson,Underneath The Tree,93583,0.5889424038797383,0.9717252803499543
Billie Eilish,Therefore I Am,296844,0.6301327774408427,0.9750894491922399
Pop Smoke,What You Know Bout Love,137120,0.4738073708356334,0.22257117081701172
Kate Bush,Running Up That Hill (A Deal With God),189309,0.9772427820470586,0.5892684726838803
SZA,Snooze,245996,0.41481849066590515,0.4490480894086233
Drake & 21 Savage & Project Pat,Knife Talk,88765,0.8479926193807189,0.5838661375973585
DJ Ti.sto,The Business,112919,0.30312205592458064,0.21368100232045617
Pop Smoke,What You Know Bout Love,37723,0.591459786130666,0.7055327331612301
Metro Boomin, The Weeknd & 21 Savage,Creepin',149522,0.36854884501771823,0.23833136577064062
AJR,Bang!,159106,0.5768102548106264,0.5781949153095006
Beyonce,Break My Soul,116840,0.03964769200747731,0.3474835331426681
Tate McRae,You Broke Me First,273873,0.554604199046385,0.8253990412436811
Glass Animals,Heat Waves,247409,0.48499302649252063,0.1626022613199688
Doja Cat & SZA,Kiss Me More,78091,0.6985304744992028,0.40509308457823123
Drake & Lil Durk,Laugh Now Cry Later,94108,0.36346085458824173,0.4409983183776539
Drake & Future & Young Thug,Way 2 Sexy,12699,0.9393317056672669,0.3210963808839381
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,195747,0.273757093170348,0.7485698408857017
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,32717,0.16581534818880994,0.23037745714895674
Roddy Ricch,The Box,182927,0.5932829293495533,0.2640572705078842
Lil Nas & Jack Harlow,Industry Baby,809,0.9100782668966784,0.4009029108816734
Powfu & Beabadoobee,Death Bed,128321,0.1689924244118024,0.2716524370603848
Olivia Rodrigo,Good 4 U,55665,0.46157618925810373,0.5517695967319748
24kGoldn & Iann Dior,Mood,35954,0.4037467583582057,0.959382632037458
Rema,Calm Down,101013,0.8784376989134108,0.22181363590105896
Justin Bieber & Quavo,Intentions,295649,0.2575760963555883,0.4956880168418726
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,50127,0.6565896509948405,0.5002255501030062
Billie Eilish,Happier Than Ever,157424,0.8305329952342204,0.807334589292593
Mariah Carey,All I Want For Christmas Is You,232321,0.9066218131943724,0.04433581699710876
Gabby Barrett & Charlie Puth,I Hope,122178,0.9778088303447853,0.0057954056758010575
Billie Eilish,Bad Guy,241903,0.10473339502705081,0.19353160481472176
Trevor Daniel,Falling,133202,0.14670122298679522,0.6582158394030226
The Kid LAROI & Justin Bieber,Stay,233566,0.12242441962549588,0.05446925269542502
Rema,Calm Down,65011,0.5103988492529294,0.979541472142477
Billie Eilish,everything i wanted,205658,0.9585153600216251,0.03914983104751757
Ava Max,Kings & Queens,176986,0.695697889119109,0.6340223471323193
Bad Bunny,Titi me pregunto,192886,0.04697385451332814,0.715177867577426
WizKid & Justin Bieber & Tems,Essence,64330,0.7095196977309248,0.9796949015756372
Apache 207,Roller,59796,0.7890689057693828,0.6131795750855837
Roddy Ricch,The Box,40946,0.6699753117784344,0.10020979118173412
Justin Bieber & Chance The Rapper,Holy,290626,0.13011290302931378,0.4118345514921564
Bailey Zimmerman,Rock And A Hard Place,127965,0.661604325168082,0.31691040984689156
Oliver Tree & Robin Schulz,Miss You,97081,0.4328099067404133,0.7398175250482067
SZA,Kill Bill,97730,0.39999058234443485,0.8376208661223901
Lizzo,About Damn Time,128057,0.33905194772588,0.9138795861572506
Harry Styles,Watermelon Sugar,71407,0.27496158793358905,0.7540523409084018
Sam Smith & Kim Petras,Unholy,225098,0.15340318438625422,0.6710188321378313
Rosa Linn,Snap,211919,0.509945250923249,0.7279439010860408
Beyonce,Break My Soul,36763,0.755257837904563,0.07045727822798531
Steve Lacy,Bad Habit,288579,0.3931955310920088,0.8218916951972142
